Star Mass (solar masses): 1.783, Star Radius (solar radii): 1.679
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
47.34079, 10.09590643, 6.131E-3, 0.99988344, 6.072E-4
47.34848, 10.09585033, 5.743E-3, 0.99987788, 5.688E-4
47.43750, 10.09531719, 5.813E-3, 0.99982508, 5.757E-4
47.72977, 10.09524998, 5.936E-3, 0.99981842, 5.879E-4
48.26099, 10.09512695, 5.504E-3, 0.99980624, 5.451E-4
48.26942, 10.09463544, 5.213E-3, 0.99975756, 5.162E-4
48.50406, 10.09473383, 5.157E-3, 0.99976730, 5.107E-4
48.67233, 10.09464385, 5.116E-3, 0.99975839, 5.066E-4
48.73493, 10.09446723, 5.001E-3, 0.99974090, 4.953E-4
48.85102, 10.09454496, 4.978E-3, 0.99974860, 4.930E-4
48.91038, 10.09422893, 5.117E-3, 0.99971730, 5.068E-4
49.15841, 10.09413409, 5.653E-3, 0.99970791, 5.599E-4
49.23358, 10.09398043, 5.347E-3, 0.99969269, 5.295E-4
49.23410, 10.09432384, 6.098E-3, 0.99972670, 6.039E-4
49.37555, 10.09446736, 5.620E-3, 0.99974091, 5.566E-4
49.58119, 10.09386846, 5.310E-3, 0.99968160, 5.259E-4
49.66171, 10.09409309, 6.184E-3, 0.99970385, 6.124E-4
49.76505, 10.09379037, 5.040E-3, 0.99967386, 4.992E-4
49.79083, 10.09371550, 5.015E-3, 0.99966645, 4.967E-4
49.87628, 10.09329218, 5.225E-3, 0.99962452, 5.175E-4
50.00545, 10.09419600, 6.101E-3, 0.99971404, 6.042E-4
50.11930, 10.09362582, 5.244E-3, 0.99965757, 5.194E-4
51.60236, 10.09382462, 6.181E-3, 0.99967726, 6.122E-4
51.69468, 10.09296564, 6.009E-3, 0.99959218, 5.951E-4
52.00008, 10.09321027, 5.373E-3, 0.99961641, 5.321E-4
52.00375, 10.09312786, 5.921E-3, 0.99960825, 5.864E-4
52.55383, 10.09331251, 5.742E-3, 0.99962654, 5.687E-4
52.56483, 10.09371958, 5.294E-3, 0.99966685, 5.243E-4
52.58961, 10.09346154, 5.159E-3, 0.99964130, 5.109E-4
52.65534, 10.09366698, 5.571E-3, 0.99966164, 5.517E-4
52.71650, 10.09358447, 5.292E-3, 0.99965347, 5.242E-4
52.75268, 10.09348915, 5.635E-3, 0.99964403, 5.581E-4
52.92859, 10.09386609, 5.329E-3, 0.99968136, 5.278E-4
53.03470, 10.09342250, 5.293E-3, 0.99963743, 5.242E-4
53.08396, 10.09382354, 5.887E-3, 0.99967715, 5.831E-4
54.78195, 10.09407129, 6.016E-3, 0.99970169, 5.958E-4
54.82850, 10.09443109, 5.235E-3, 0.99973732, 5.185E-4
55.25350, 10.09461421, 6.085E-3, 0.99975546, 6.027E-4
55.26970, 10.09498147, 5.991E-3, 0.99979183, 5.934E-4
55.30487, 10.09479198, 5.394E-3, 0.99977306, 5.342E-4
55.57374, 10.09514313, 5.555E-3, 0.99980784, 5.502E-4
55.66006, 10.09464078, 5.652E-3, 0.99975809, 5.597E-4
55.94309, 10.09517169, 5.634E-3, 0.99981067, 5.579E-4
56.01022, 10.09477163, 5.702E-3, 0.99977105, 5.647E-4
56.11595, 10.09467384, 5.236E-3, 0.99976136, 5.185E-4
56.11973, 10.09537166, 5.175E-3, 0.99983047, 5.125E-4
56.26931, 10.09462870, 6.055E-3, 0.99975689, 5.997E-4
56.28244, 10.09517151, 5.046E-3, 0.99981065, 4.998E-4
56.48796, 10.09516727, 5.384E-3, 0.99981023, 5.332E-4
56.50283, 10.09557022, 5.875E-3, 0.99985014, 5.819E-4
56.63096, 10.09501822, 5.821E-3, 0.99979547, 5.765E-4
56.70381, 10.09501313, 5.619E-3, 0.99979496, 5.565E-4
56.89521, 10.09534941, 6.065E-3, 0.99982827, 6.007E-4
57.04980, 10.09547783, 5.168E-3, 0.99984099, 5.118E-4
57.19416, 10.09550988, 5.731E-3, 0.99984416, 5.676E-4
57.23900, 10.09561632, 5.015E-3, 0.99985470, 4.967E-4
57.69389, 10.09561693, 5.755E-3, 0.99985476, 5.700E-4
57.88613, 10.09542946, 5.089E-3, 0.99983620, 5.040E-4
58.07339, 10.09571297, 5.473E-3, 0.99986428, 5.420E-4
58.15493, 10.09631540, 6.074E-3, 0.99992394, 6.016E-4
58.17846, 10.09640891, 5.091E-3, 0.99993320, 5.042E-4
58.23101, 10.09642560, 5.468E-3, 0.99993485, 5.416E-4
58.34036, 10.09638562, 5.856E-3, 0.99993089, 5.800E-4
58.46528, 10.09647920, 5.060E-3, 0.99994016, 5.012E-4
58.57758, 10.09643741, 5.683E-3, 0.99993602, 5.628E-4
58.64504, 10.09608066, 6.070E-3, 0.99990069, 6.012E-4
58.78470, 10.09573469, 5.835E-3, 0.99986643, 5.779E-4
58.90145, 10.09621634, 5.839E-3, 0.99991413, 5.783E-4
58.91229, 10.09645390, 5.917E-3, 0.99993766, 5.860E-4
58.98606, 10.09599826, 5.031E-3, 0.99989253, 4.983E-4
59.09010, 10.09607581, 5.984E-3, 0.99990021, 5.927E-4
59.09011, 10.09654557, 6.054E-3, 0.99994673, 5.996E-4
59.13031, 10.09590620, 5.891E-3, 0.99988341, 5.834E-4
59.15820, 10.09594567, 6.173E-3, 0.99988732, 6.114E-4
59.85962, 10.09634192, 5.766E-3, 0.99992657, 5.710E-4
60.06794, 10.09623814, 5.829E-3, 0.99991629, 5.773E-4
60.10313, 10.09601546, 5.917E-3, 0.99989423, 5.861E-4
60.72335, 10.09599681, 5.209E-3, 0.99989239, 5.159E-4
60.80966, 10.09638647, 5.823E-3, 0.99993098, 5.767E-4
60.99181, 10.09608145, 5.746E-3, 0.99990077, 5.691E-4
61.02309, 10.09639392, 5.575E-3, 0.99993172, 5.521E-4
61.25746, 10.09645211, 5.784E-3, 0.99993748, 5.728E-4
61.38806, 10.09586368, 6.015E-3, 0.99987920, 5.958E-4
61.54254, 10.09635556, 5.189E-3, 0.99992792, 5.139E-4
61.55879, 10.09578275, 5.174E-3, 0.99987119, 5.124E-4
61.79055, 10.09601253, 5.609E-3, 0.99989394, 5.555E-4
62.10562, 10.09555256, 6.197E-3, 0.99984839, 6.137E-4
62.12254, 10.09598945, 5.593E-3, 0.99989166, 5.540E-4
62.15546, 10.09617831, 4.995E-3, 0.99991036, 4.947E-4
62.28715, 10.09611459, 5.566E-3, 0.99990405, 5.512E-4
62.65940, 10.09600307, 5.464E-3, 0.99989301, 5.412E-4
62.68488, 10.09525120, 5.280E-3, 0.99981854, 5.230E-4
62.68931, 10.09553578, 5.534E-3, 0.99984673, 5.481E-4
63.46717, 10.09520943, 4.971E-3, 0.99981441, 4.923E-4
63.49770, 10.09555135, 5.903E-3, 0.99984827, 5.847E-4
63.62162, 10.09521579, 5.493E-3, 0.99981503, 5.441E-4
63.88571, 10.09535289, 4.979E-3, 0.99982861, 4.931E-4
63.92793, 10.09454610, 5.222E-3, 0.99974871, 5.172E-4
63.97088, 10.09525086, 6.139E-3, 0.99981851, 6.080E-4
64.01459, 10.09507577, 5.092E-3, 0.99980117, 5.043E-4
64.06676, 10.09485376, 5.904E-3, 0.99977918, 5.847E-4
64.12292, 10.09513454, 5.730E-3, 0.99980699, 5.675E-4
64.16838, 10.09452321, 5.535E-3, 0.99974644, 5.481E-4
64.76575, 10.09490057, 5.787E-3, 0.99978382, 5.732E-4
64.82832, 10.09427087, 5.770E-3, 0.99972145, 5.714E-4
64.86338, 10.09438073, 5.804E-3, 0.99973233, 5.748E-4
64.97464, 10.09423702, 6.093E-3, 0.99971810, 6.035E-4
65.06480, 10.09374837, 5.379E-3, 0.99966970, 5.327E-4
65.26136, 10.09438846, 5.400E-3, 0.99973310, 5.348E-4
65.63081, 10.09411715, 5.966E-3, 0.99970623, 5.909E-4
65.73701, 10.09342464, 5.754E-3, 0.99963764, 5.699E-4
66.11090, 10.09368737, 5.325E-3, 0.99966366, 5.273E-4
66.11920, 10.09305875, 5.202E-3, 0.99960141, 5.152E-4
66.21804, 10.09343758, 6.122E-3, 0.99963892, 6.063E-4
66.24504, 10.09339831, 5.339E-3, 0.99963503, 5.287E-4
66.99789, 10.09290555, 5.162E-3, 0.99958623, 5.113E-4
67.01014, 10.09273481, 5.704E-3, 0.99956932, 5.649E-4
67.01278, 10.09337076, 5.963E-3, 0.99963231, 5.906E-4
67.01605, 10.09288625, 5.136E-3, 0.99958432, 5.087E-4
67.41931, 10.09214233, 5.721E-3, 0.99951065, 5.666E-4
67.42342, 10.09282427, 6.121E-3, 0.99957818, 6.062E-4
67.48085, 10.09222693, 4.976E-3, 0.99951902, 4.929E-4
67.57069, 10.08432613, 5.433E-3, 0.99873654, 5.381E-4
67.77481, 10.06282398, 5.376E-3, 0.99660700, 5.324E-4
67.82546, 10.04491405, 5.344E-3, 0.99483323, 5.292E-4
67.82861, 10.04487647, 5.465E-3, 0.99482950, 5.412E-4
67.83176, 10.04495880, 6.082E-3, 0.99483766, 6.023E-4
67.83491, 10.04519020, 5.844E-3, 0.99486058, 5.788E-4
67.83806, 10.04559567, 5.999E-3, 0.99490073, 5.941E-4
67.84121, 10.04630900, 5.604E-3, 0.99497138, 5.550E-4
67.84436, 10.04702358, 6.126E-3, 0.99504215, 6.067E-4
67.84752, 10.04855280, 5.799E-3, 0.99519360, 5.744E-4
67.85067, 10.05128741, 5.105E-3, 0.99546443, 5.056E-4
67.85382, 10.05604235, 6.003E-3, 0.99593536, 5.945E-4
67.85697, 10.06128338, 5.455E-3, 0.99645442, 5.402E-4
67.86012, 10.06413434, 4.984E-3, 0.99673678, 4.936E-4
67.86327, 10.06460924, 6.001E-3, 0.99678381, 5.943E-4
67.86642, 10.06508569, 5.943E-3, 0.99683100, 5.886E-4
67.86957, 10.06464749, 5.870E-3, 0.99678760, 5.814E-4
67.87272, 10.06460016, 5.910E-3, 0.99678291, 5.854E-4
67.87587, 10.06496796, 5.052E-3, 0.99681934, 5.004E-4
67.87902, 10.06422397, 5.135E-3, 0.99674565, 5.086E-4
67.88217, 10.08912719, 5.155E-3, 0.99921203, 5.106E-4
67.88532, 10.06434271, 5.047E-3, 0.99675741, 4.998E-4
67.88847, 10.06396856, 5.230E-3, 0.99672036, 5.180E-4
67.89162, 10.06395860, 5.676E-3, 0.99671937, 5.622E-4
67.89477, 10.06405033, 5.758E-3, 0.99672846, 5.703E-4
67.89792, 10.06351530, 5.217E-3, 0.99667547, 5.167E-4
67.90107, 10.06375446, 5.822E-3, 0.99669915, 5.766E-4
67.90422, 10.06352044, 5.093E-3, 0.99667598, 5.044E-4
67.90738, 10.06332332, 5.867E-3, 0.99665645, 5.811E-4
67.91053, 10.06324373, 5.663E-3, 0.99664857, 5.609E-4
67.91368, 10.06365803, 5.665E-3, 0.99668960, 5.610E-4
67.91683, 10.06360905, 5.600E-3, 0.99668475, 5.547E-4
67.91998, 10.06308049, 5.549E-3, 0.99663240, 5.496E-4
67.92313, 10.06322982, 5.730E-3, 0.99664719, 5.675E-4
67.92628, 10.06292452, 5.995E-3, 0.99661696, 5.937E-4
67.92943, 10.06270973, 5.291E-3, 0.99659568, 5.241E-4
67.93258, 10.06256717, 5.599E-3, 0.99658157, 5.545E-4
67.93573, 10.06256358, 5.493E-3, 0.99658121, 5.440E-4
67.93888, 10.06270887, 5.410E-3, 0.99659560, 5.358E-4
67.94203, 10.06249274, 6.005E-3, 0.99657419, 5.948E-4
67.94518, 10.06234398, 5.616E-3, 0.99655946, 5.562E-4
67.94833, 10.06241398, 5.959E-3, 0.99656639, 5.902E-4
67.95148, 10.06258095, 5.320E-3, 0.99658293, 5.269E-4
67.95463, 10.06276889, 6.082E-3, 0.99660154, 6.024E-4
67.95778, 10.06261511, 5.409E-3, 0.99658631, 5.357E-4
67.96093, 10.06255654, 5.643E-3, 0.99658051, 5.589E-4
67.96408, 10.06248775, 6.047E-3, 0.99657370, 5.989E-4
67.96723, 10.06263298, 6.186E-3, 0.99658808, 6.126E-4
67.97039, 10.06317752, 5.081E-3, 0.99664201, 5.032E-4
67.97354, 10.06266555, 6.016E-3, 0.99659131, 5.958E-4
67.97669, 10.06326927, 5.470E-3, 0.99665110, 5.417E-4
67.97984, 10.06264038, 6.082E-3, 0.99658882, 6.023E-4
67.98299, 10.06297602, 5.814E-3, 0.99662206, 5.758E-4
67.98614, 10.06320400, 5.717E-3, 0.99664464, 5.662E-4
67.98929, 10.06334221, 5.622E-3, 0.99665832, 5.568E-4
67.99244, 10.06325305, 5.537E-3, 0.99664949, 5.484E-4
67.99559, 10.06309505, 5.309E-3, 0.99663385, 5.258E-4
67.99874, 10.06376098, 5.091E-3, 0.99669980, 5.042E-4
68.00189, 10.06381800, 5.307E-3, 0.99670545, 5.256E-4
68.00504, 10.06316031, 5.259E-3, 0.99664031, 5.208E-4
68.00819, 10.06379035, 5.116E-3, 0.99670271, 5.067E-4
68.01134, 10.06364836, 6.093E-3, 0.99668864, 6.034E-4
68.01449, 10.06429181, 5.702E-3, 0.99675237, 5.647E-4
68.01764, 10.06438526, 4.985E-3, 0.99676163, 4.937E-4
68.02079, 10.06431996, 5.324E-3, 0.99675516, 5.272E-4
68.02394, 10.06469297, 5.870E-3, 0.99679210, 5.814E-4
68.02709, 10.06455340, 5.105E-3, 0.99677828, 5.056E-4
68.03024, 10.06504648, 5.833E-3, 0.99682711, 5.777E-4
68.03340, 10.06465207, 5.507E-3, 0.99678805, 5.454E-4
68.03655, 10.06462458, 5.886E-3, 0.99678533, 5.830E-4
68.03970, 10.06568622, 5.005E-3, 0.99689047, 4.957E-4
68.04285, 10.06559605, 6.186E-3, 0.99688154, 6.127E-4
68.04600, 10.06539867, 6.106E-3, 0.99686199, 6.048E-4
68.04915, 10.06555643, 5.822E-3, 0.99687762, 5.766E-4
68.05230, 10.06644026, 5.639E-3, 0.99696515, 5.585E-4
68.05545, 10.06659909, 5.051E-3, 0.99698088, 5.003E-4
68.05860, 10.06642666, 5.545E-3, 0.99696380, 5.492E-4
68.06175, 10.06686001, 6.025E-3, 0.99700672, 5.967E-4
68.06490, 10.06724219, 6.134E-3, 0.99704457, 6.075E-4
68.06805, 10.06768160, 5.025E-3, 0.99708809, 4.977E-4
68.07120, 10.06788201, 4.999E-3, 0.99710794, 4.951E-4
68.07435, 10.06785132, 5.473E-3, 0.99710490, 5.420E-4
68.18479, 10.09242092, 5.273E-3, 0.99953824, 5.222E-4
68.47584, 10.09182498, 5.617E-3, 0.99947921, 5.563E-4
68.49233, 10.09191224, 5.693E-3, 0.99948786, 5.638E-4
68.51170, 10.09196713, 5.298E-3, 0.99949329, 5.247E-4
68.55266, 10.09199935, 5.316E-3, 0.99949648, 5.265E-4
68.83146, 10.09193263, 5.305E-3, 0.99948988, 5.254E-4
69.14093, 10.09156066, 5.865E-3, 0.99945304, 5.809E-4
69.16098, 10.09196141, 6.097E-3, 0.99949273, 6.038E-4
69.41097, 10.09104388, 6.037E-3, 0.99940186, 5.979E-4
69.42194, 10.09181912, 5.582E-3, 0.99947863, 5.528E-4
69.67270, 10.09170977, 5.869E-3, 0.99946780, 5.812E-4
69.77366, 10.09153239, 5.202E-3, 0.99945024, 5.152E-4
69.81001, 10.09109085, 6.066E-3, 0.99940651, 6.008E-4
69.91502, 10.09076610, 5.659E-3, 0.99937435, 5.605E-4
69.91955, 10.09089331, 5.008E-3, 0.99938694, 4.960E-4
69.94516, 10.09134330, 5.121E-3, 0.99943151, 5.072E-4
69.96301, 10.09143270, 5.708E-3, 0.99944036, 5.653E-4
70.00184, 10.09160189, 5.282E-3, 0.99945712, 5.231E-4
70.27403, 10.09093389, 5.048E-3, 0.99939096, 4.999E-4
70.70626, 10.09122099, 6.144E-3, 0.99941940, 6.084E-4
70.96446, 10.09109448, 6.022E-3, 0.99940687, 5.964E-4
70.97278, 10.09096688, 5.115E-3, 0.99939423, 5.066E-4
71.02032, 10.09055220, 5.326E-3, 0.99935316, 5.275E-4
71.13805, 10.09125898, 6.028E-3, 0.99942316, 5.970E-4
71.30002, 10.09067035, 5.297E-3, 0.99936486, 5.246E-4
71.31813, 10.09080076, 6.099E-3, 0.99937778, 6.040E-4
71.54548, 10.09096289, 5.842E-3, 0.99939383, 5.786E-4
71.56670, 10.09111616, 5.185E-3, 0.99940901, 5.135E-4
71.63583, 10.09040351, 5.327E-3, 0.99933843, 5.276E-4
71.73521, 10.09119030, 5.446E-3, 0.99941636, 5.393E-4
72.06842, 10.09072367, 5.376E-3, 0.99937014, 5.325E-4
72.07966, 10.09061244, 5.052E-3, 0.99935913, 5.003E-4
72.14580, 10.09034092, 5.625E-3, 0.99933224, 5.571E-4
72.17860, 10.09121822, 5.260E-3, 0.99941912, 5.210E-4
72.32450, 10.09067741, 5.663E-3, 0.99936556, 5.609E-4
72.42255, 10.09099657, 6.184E-3, 0.99939717, 6.125E-4
72.56029, 10.09126014, 5.826E-3, 0.99942327, 5.770E-4
72.59242, 10.09070839, 5.116E-3, 0.99936863, 5.066E-4
72.72427, 10.09055173, 5.043E-3, 0.99935311, 4.995E-4
72.84397, 10.09038703, 5.259E-3, 0.99933680, 5.208E-4
72.92716, 10.09078588, 6.198E-3, 0.99937630, 6.138E-4
72.94037, 10.09076519, 5.642E-3, 0.99937426, 5.587E-4
72.98833, 10.09066266, 5.356E-3, 0.99936410, 5.305E-4
73.03020, 10.09089919, 6.110E-3, 0.99938753, 6.051E-4
73.03231, 10.09082288, 5.321E-3, 0.99937997, 5.270E-4
73.10478, 10.09128451, 5.570E-3, 0.99942569, 5.516E-4
73.23896, 10.09083906, 6.107E-3, 0.99938157, 6.049E-4
73.33210, 10.09132577, 5.858E-3, 0.99942977, 5.802E-4
73.40317, 10.09039554, 5.235E-3, 0.99933764, 5.185E-4
73.44387, 10.09073694, 5.004E-3, 0.99937146, 4.956E-4
73.76022, 10.09119636, 5.567E-3, 0.99941696, 5.513E-4
73.76910, 10.09111977, 6.002E-3, 0.99940937, 5.944E-4
73.83861, 10.09138331, 5.606E-3, 0.99943547, 5.552E-4
73.84794, 10.09128619, 6.054E-3, 0.99942585, 5.996E-4
73.91517, 10.09057470, 6.137E-3, 0.99935539, 6.078E-4
73.93869, 10.09083410, 5.268E-3, 0.99938108, 5.217E-4
73.99031, 10.09109436, 6.074E-3, 0.99940686, 6.016E-4
74.15960, 10.09119343, 5.329E-3, 0.99941667, 5.278E-4
74.27075, 10.09058238, 5.762E-3, 0.99935615, 5.707E-4
74.71819, 10.09109167, 5.686E-3, 0.99940659, 5.632E-4
74.85149, 10.09101279, 5.759E-3, 0.99939878, 5.703E-4
74.91786, 10.09172527, 5.552E-3, 0.99946934, 5.499E-4
75.07520, 10.09095548, 5.815E-3, 0.99939310, 5.759E-4
75.07927, 10.09097230, 5.819E-3, 0.99939477, 5.763E-4
75.10180, 10.09152201, 5.248E-3, 0.99944921, 5.197E-4
75.28770, 10.09176176, 5.385E-3, 0.99947295, 5.334E-4
75.44206, 10.09195020, 5.883E-3, 0.99949162, 5.826E-4
75.68214, 10.09137296, 5.665E-3, 0.99943445, 5.610E-4
75.89444, 10.09165846, 6.170E-3, 0.99946272, 6.111E-4
75.97184, 10.09179429, 6.084E-3, 0.99947618, 6.026E-4
76.00149, 10.09218981, 5.006E-3, 0.99951535, 4.958E-4
76.12497, 10.09135503, 6.113E-3, 0.99943267, 6.054E-4
76.25774, 10.09165421, 5.697E-3, 0.99946230, 5.642E-4
76.26347, 10.09204439, 5.140E-3, 0.99950095, 5.090E-4
76.37622, 10.09221943, 5.129E-3, 0.99951828, 5.080E-4
76.59173, 10.09200106, 5.735E-3, 0.99949665, 5.680E-4
76.64148, 10.09200385, 5.516E-3, 0.99949693, 5.463E-4
76.76305, 10.09247601, 5.972E-3, 0.99954369, 5.914E-4
76.87524, 10.09184280, 5.569E-3, 0.99948098, 5.516E-4
76.96015, 10.09209742, 5.538E-3, 0.99950620, 5.485E-4
76.98630, 10.09189464, 5.921E-3, 0.99948611, 5.864E-4
77.25494, 10.09206357, 5.000E-3, 0.99950284, 4.952E-4
77.29880, 10.09290172, 5.815E-3, 0.99958585, 5.759E-4
77.47578, 10.09237648, 5.519E-3, 0.99953383, 5.465E-4
77.77060, 10.09270724, 4.987E-3, 0.99956659, 4.939E-4
77.78782, 10.09231605, 6.021E-3, 0.99952785, 5.963E-4
78.17333, 10.09270518, 5.815E-3, 0.99956639, 5.759E-4
78.42218, 10.09322410, 5.655E-3, 0.99961778, 5.601E-4
78.78811, 10.09354653, 6.067E-3, 0.99964971, 6.008E-4
78.78926, 10.09310033, 5.135E-3, 0.99960552, 5.085E-4
78.87065, 10.09362538, 5.970E-3, 0.99965752, 5.912E-4
78.87458, 10.09342192, 4.982E-3, 0.99963737, 4.935E-4
78.93559, 10.09355683, 5.260E-3, 0.99965073, 5.210E-4
79.12482, 10.09369023, 5.838E-3, 0.99966395, 5.782E-4
79.20673, 10.09293528, 5.723E-3, 0.99958918, 5.668E-4
79.32634, 10.09330177, 6.167E-3, 0.99962547, 6.108E-4
79.61945, 10.09392016, 5.316E-3, 0.99968672, 5.265E-4
80.20775, 10.09131978, 6.203E-3, 0.99942918, 6.143E-4
80.22787, 10.08346523, 5.224E-3, 0.99865128, 5.174E-4
80.35382, 10.08006026, 5.143E-3, 0.99831405, 5.094E-4
80.35400, 10.08015282, 5.757E-3, 0.99832322, 5.701E-4
80.35549, 10.07966903, 6.196E-3, 0.99827531, 6.137E-4
80.38094, 10.08076594, 5.037E-3, 0.99838394, 4.989E-4
80.40945, 10.08131466, 5.211E-3, 0.99843829, 5.161E-4
80.54438, 10.09418015, 5.299E-3, 0.99971247, 5.248E-4
80.57154, 10.09463345, 5.146E-3, 0.99975736, 5.096E-4
80.93701, 10.09425692, 5.191E-3, 0.99972007, 5.142E-4
80.96922, 10.09415189, 5.666E-3, 0.99970967, 5.612E-4
81.03970, 10.09396193, 5.440E-3, 0.99969086, 5.388E-4
81.17669, 10.09402922, 5.333E-3, 0.99969752, 5.282E-4
81.91520, 10.09436133, 5.820E-3, 0.99973041, 5.764E-4
82.09599, 10.09434819, 5.221E-3, 0.99972911, 5.170E-4
82.12934, 10.09447252, 5.598E-3, 0.99974142, 5.544E-4
82.17508, 10.09496821, 5.820E-3, 0.99979052, 5.764E-4
82.18653, 10.09517000, 5.263E-3, 0.99981050, 5.212E-4
82.31615, 10.09505389, 5.750E-3, 0.99979900, 5.695E-4
82.36557, 10.09472016, 5.418E-3, 0.99976595, 5.366E-4
84.43742, 10.09485566, 5.225E-3, 0.99977937, 5.175E-4
84.45920, 10.09493409, 5.031E-3, 0.99978714, 4.982E-4
84.53506, 10.09456787, 5.954E-3, 0.99975087, 5.897E-4
84.55320, 10.09473650, 5.368E-3, 0.99976757, 5.317E-4
84.57687, 10.09488958, 5.191E-3, 0.99978273, 5.141E-4
84.86976, 10.09505628, 5.800E-3, 0.99979924, 5.744E-4
84.93090, 10.09502088, 5.049E-3, 0.99979573, 5.000E-4
84.93137, 10.09462955, 5.028E-3, 0.99975698, 4.979E-4
85.00684, 10.09505040, 5.658E-3, 0.99979866, 5.603E-4
85.22910, 10.09477750, 5.386E-3, 0.99977163, 5.334E-4
85.63548, 10.09514309, 5.028E-3, 0.99980784, 4.980E-4
85.65474, 10.09504825, 5.588E-3, 0.99979844, 5.534E-4
85.84447, 10.09503196, 5.267E-3, 0.99979683, 5.216E-4
85.97967, 10.09468353, 5.679E-3, 0.99976232, 5.624E-4
86.20914, 10.09484248, 5.382E-3, 0.99977806, 5.330E-4
86.22331, 10.09504636, 5.010E-3, 0.99979826, 4.962E-4
86.30492, 10.09517755, 6.102E-3, 0.99981125, 6.043E-4
86.47345, 10.09440249, 5.307E-3, 0.99973449, 5.256E-4
86.54163, 10.09510925, 5.843E-3, 0.99980448, 5.787E-4
86.72512, 10.09504650, 5.964E-3, 0.99979827, 5.907E-4
86.76150, 10.09493624, 5.304E-3, 0.99978735, 5.253E-4
86.78838, 10.09494806, 5.554E-3, 0.99978852, 5.501E-4
86.81222, 10.09515989, 5.083E-3, 0.99980950, 5.034E-4
86.81854, 10.09496464, 5.756E-3, 0.99979016, 5.701E-4
86.97228, 10.09504613, 6.172E-3, 0.99979823, 6.112E-4
86.97843, 10.09503971, 4.985E-3, 0.99979760, 4.937E-4
87.38861, 10.09430734, 5.980E-3, 0.99972506, 5.922E-4
88.11752, 10.09493181, 5.214E-3, 0.99978691, 5.164E-4
88.32212, 10.06459025, 5.831E-3, 0.99678193, 5.775E-4
88.32437, 10.06499232, 5.638E-3, 0.99682175, 5.584E-4
88.32662, 10.06446376, 5.046E-3, 0.99676940, 4.998E-4
88.32888, 10.06461242, 5.215E-3, 0.99678412, 5.165E-4
88.33113, 10.06445895, 6.202E-3, 0.99676892, 6.142E-4
88.33338, 10.06384577, 5.458E-3, 0.99670820, 5.406E-4
88.33564, 10.06413447, 5.279E-3, 0.99673679, 5.228E-4
88.33789, 10.06466192, 5.896E-3, 0.99678903, 5.839E-4
88.34014, 10.06449440, 6.035E-3, 0.99677244, 5.977E-4
88.34240, 10.06431106, 4.979E-3, 0.99675428, 4.931E-4
88.34465, 10.06387632, 5.889E-3, 0.99671122, 5.833E-4
88.34690, 10.06359095, 5.615E-3, 0.99668296, 5.561E-4
88.34916, 10.06371601, 5.586E-3, 0.99669534, 5.532E-4
88.35141, 10.06354865, 6.201E-3, 0.99667877, 6.141E-4
88.35366, 10.06365673, 6.056E-3, 0.99668947, 5.997E-4
88.35592, 10.06322126, 5.158E-3, 0.99664635, 5.108E-4
88.35817, 10.06407554, 6.210E-3, 0.99673095, 6.150E-4
88.35899, 10.06399396, 5.105E-3, 0.99672287, 5.056E-4
88.36042, 10.06360718, 5.879E-3, 0.99668457, 5.822E-4
88.36267, 10.06311852, 5.651E-3, 0.99663617, 5.597E-4
88.36493, 10.06381779, 5.931E-3, 0.99670542, 5.874E-4
88.36718, 10.06394653, 5.318E-3, 0.99671818, 5.267E-4
88.36943, 10.06401938, 5.110E-3, 0.99672539, 5.061E-4
88.37169, 10.06307946, 6.125E-3, 0.99663230, 6.066E-4
88.37394, 10.06361632, 5.644E-3, 0.99668547, 5.590E-4
88.37619, 10.06375501, 5.047E-3, 0.99669921, 4.998E-4
88.37845, 10.06329132, 5.286E-3, 0.99665328, 5.235E-4
88.38070, 10.06365291, 5.706E-3, 0.99668910, 5.651E-4
88.38295, 10.06383000, 5.513E-3, 0.99670663, 5.460E-4
88.38521, 10.06302272, 5.459E-3, 0.99662668, 5.407E-4
88.38746, 10.06317962, 5.793E-3, 0.99664222, 5.737E-4
88.38971, 10.06402753, 5.455E-3, 0.99672620, 5.403E-4
88.39197, 10.06375486, 5.800E-3, 0.99669919, 5.744E-4
88.39422, 10.06356074, 5.190E-3, 0.99667997, 5.140E-4
88.39647, 10.06354076, 5.714E-3, 0.99667799, 5.660E-4
88.39872, 10.06313020, 5.268E-3, 0.99663733, 5.218E-4
88.40098, 10.06405462, 5.074E-3, 0.99672888, 5.025E-4
88.40323, 10.06327183, 5.142E-3, 0.99665135, 5.092E-4
88.40548, 10.06404172, 5.225E-3, 0.99672760, 5.175E-4
88.40774, 10.06326556, 5.371E-3, 0.99665073, 5.319E-4
88.40999, 10.06355783, 5.676E-3, 0.99667968, 5.621E-4
88.41224, 10.06430570, 5.407E-3, 0.99675375, 5.355E-4
88.41450, 10.06398820, 5.875E-3, 0.99672230, 5.819E-4
88.41675, 10.06368377, 5.295E-3, 0.99669215, 5.244E-4
88.41900, 10.06403103, 5.288E-3, 0.99672654, 5.237E-4
88.42126, 10.06365348, 5.643E-3, 0.99668915, 5.589E-4
88.42351, 10.06459140, 6.066E-3, 0.99678204, 6.008E-4
